32164,Transistrana,estlocus2,"Nam ei regio condi sepulcro non obtigit, monimento nondum perfecto, quod quidem uiuens ingenti sumptu et magnificentia struere aggressus erat, marmore e Transistrana Hungaria, quam olim Datiam uocarunt, petito, ubi multa uictoriarum monimenta a Romanis erecta imperatoribus reperiuntur.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div5.p2.s7.placeName23,urn:cite:croala:loci.32164,urn:cite:croala:loci.ana.32164
32169,Hungaria,estlocus2,"Nam ei regio condi sepulcro non obtigit, monimento nondum perfecto, quod quidem uiuens ingenti sumptu et magnificentia struere aggressus erat, marmore e Transistrana Hungaria, quam olim Datiam uocarunt, petito, ubi multa uictoriarum monimenta a Romanis erecta imperatoribus reperiuntur.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div5.p2.s7.placeName24,urn:cite:croala:loci.32169,urn:cite:croala:loci.ana.32169
32186,Datiam,estlocus1,"Nam ei regio condi sepulcro non obtigit, monimento nondum perfecto, quod quidem uiuens ingenti sumptu et magnificentia struere aggressus erat, marmore e Transistrana Hungaria, quam olim Datiam uocarunt, petito, ubi multa uictoriarum monimenta a Romanis erecta imperatoribus reperiuntur.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div5.p2.s7.placeName27,urn:cite:croala:loci.32186,urn:cite:croala:loci.ana.32186
32227,Romanis,estlocus4,"Nam ei regio condi sepulcro non obtigit, monimento nondum perfecto, quod quidem uiuens ingenti sumptu et magnificentia struere aggressus erat, marmore e Transistrana Hungaria, quam olim Datiam uocarunt, petito, ubi multa uictoriarum monimenta a Romanis erecta imperatoribus reperiuntur.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div5.p2.s7.placeName35,urn:cite:croala:loci.32227,urn:cite:croala:loci.ana.32227
32656,Albensis,estlocus4,"Iam feretro in eam partem aedis delato, ubi testudo lapidea miro artificio impensis Matthiae ― nempe hunc locum sepulturae sue delegerat ― constructa est, uexillisque regiis ibidem de more affixis, Albensis antistes aram sub eadem testudine erectam rem diuinam acturus ascendit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div5.p3.s1.placeName29,urn:cite:croala:loci.32656,urn:cite:croala:loci.ana.32656
32749,Neapolitani,estlocus4,"Absoluta re diuina episcopus Nuceranus, qui nomine Ferdinandi regis Neapolitani orator ad Matthiam aliquot ante mensibus uenerat, uir non ineruditus, pauca admodum in regis funere uerba fecit, magisque ritum funeris ea oratione seruauit quam quicquam dignum illo rege disseruit, propterea quod omni pene laudatione omissa tantum modo de eius exitu locutus est, affirmans nullum genus mortis, quantumcunque id horrendum eueniat, hominem fato functum infelicem reddere, quem praeterita satis commendet uita.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div5.p3.s2.placeName10,urn:cite:croala:loci.32749,urn:cite:croala:loci.ana.32749
34138,Neapolitanus,estlocus4,"Caeterum tanta fuit huius regis apud exteras quoque nationes admiratio, ut Ferdinandus, Neapolitanus rex, socer exequias ei rara magnificentia ac splendore persoluerit, cuius regis officium Rhacusa quoque (ea est Dalmatiae ciuitas) imitata funus Matthiae singulari pompa omnibus congestis honoribus aedidit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div5.p5.s2.placeName13,urn:cite:croala:loci.34138,urn:cite:croala:loci.ana.34138
34199,Rhacusa,estlocus1,"Caeterum tanta fuit huius regis apud exteras quoque nationes admiratio, ut Ferdinandus, Neapolitanus rex, socer exequias ei rara magnificentia ac splendore persoluerit, cuius regis officium Rhacusa quoque (ea est Dalmatiae ciuitas) imitata funus Matthiae singulari pompa omnibus congestis honoribus aedidit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div5.p5.s2.placeName26,urn:cite:croala:loci.34199,urn:cite:croala:loci.ana.34199
34220,Dalmatiae,estlocus1,"Caeterum tanta fuit huius regis apud exteras quoque nationes admiratio, ut Ferdinandus, Neapolitanus rex, socer exequias ei rara magnificentia ac splendore persoluerit, cuius regis officium Rhacusa quoque (ea est Dalmatiae ciuitas) imitata funus Matthiae singulari pompa omnibus congestis honoribus aedidit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div5.p5.s2.placeName30,urn:cite:croala:loci.34220,urn:cite:croala:loci.ana.34220
34473,Hungariae,estlocus4,"Ianus Coruinus, naturalis Matthiae regis filius, regnum appetit, cui se Stephanus Bather opponit; Hungariae regnum et uariae eius nationes describuntur.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.argument1.p1.s1.placeName14,urn:cite:croala:loci.34473,urn:cite:croala:loci.ana.34473
34554,Alba,estlocus1,"Celebrato hunc in modum regio funere filius regis Matthiae Alba ocius digreditur, Budensemque arcem, prius alimentis ad longam obsidionem tolerandam clam congestis, occupat nemineque eius consilia animaduertente ualido firmat praesidio.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s1.placeName10,urn:cite:croala:loci.34554,urn:cite:croala:loci.ana.34554
34571,Budensemque,estlocus2,"Celebrato hunc in modum regio funere filius regis Matthiae Alba ocius digreditur, Budensemque arcem, prius alimentis ad longam obsidionem tolerandam clam congestis, occupat nemineque eius consilia animaduertente ualido firmat praesidio.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s1.placeName13,urn:cite:croala:loci.34571,urn:cite:croala:loci.ana.34571
34576,arcem,estlocus2,"Celebrato hunc in modum regio funere filius regis Matthiae Alba ocius digreditur, Budensemque arcem, prius alimentis ad longam obsidionem tolerandam clam congestis, occupat nemineque eius consilia animaduertente ualido firmat praesidio.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s1.placeName14,urn:cite:croala:loci.34576,urn:cite:croala:loci.ana.34576
34873,Citeriorem,estlocus2,"Interea Stephanus Bother in Citeriorem Daciam, prouinciam suam, quam incolae Transistranam Hungariam, ut ante dictum est, appellant, proficiscitur, ubi exercitu haud quaquam contemnendo ex hominibus suae iurisdictionis comparato die statuta ad Rhacosium campum, ubi comitia regi creando haberi solent, caeteros principes nobilitatemque anteuenit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s4.placeName5,urn:cite:croala:loci.34873,urn:cite:croala:loci.ana.34873
34878,Daciam,estlocus2,"Interea Stephanus Bother in Citeriorem Daciam, prouinciam suam, quam incolae Transistranam Hungariam, ut ante dictum est, appellant, proficiscitur, ubi exercitu haud quaquam contemnendo ex hominibus suae iurisdictionis comparato die statuta ad Rhacosium campum, ubi comitia regi creando haberi solent, caeteros principes nobilitatemque anteuenit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s4.placeName6,urn:cite:croala:loci.34878,urn:cite:croala:loci.ana.34878
34907,Transistranam,estlocus2,"Interea Stephanus Bother in Citeriorem Daciam, prouinciam suam, quam incolae Transistranam Hungariam, ut ante dictum est, appellant, proficiscitur, ubi exercitu haud quaquam contemnendo ex hominibus suae iurisdictionis comparato die statuta ad Rhacosium campum, ubi comitia regi creando haberi solent, caeteros principes nobilitatemque anteuenit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s4.placeName11,urn:cite:croala:loci.34907,urn:cite:croala:loci.ana.34907
34912,Hungariam,estlocus2,"Interea Stephanus Bother in Citeriorem Daciam, prouinciam suam, quam incolae Transistranam Hungariam, ut ante dictum est, appellant, proficiscitur, ubi exercitu haud quaquam contemnendo ex hominibus suae iurisdictionis comparato die statuta ad Rhacosium campum, ubi comitia regi creando haberi solent, caeteros principes nobilitatemque anteuenit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s4.placeName12,urn:cite:croala:loci.34912,urn:cite:croala:loci.ana.34912
35009,Rhacosium,estlocus1,"Interea Stephanus Bother in Citeriorem Daciam, prouinciam suam, quam incolae Transistranam Hungariam, ut ante dictum est, appellant, proficiscitur, ubi exercitu haud quaquam contemnendo ex hominibus suae iurisdictionis comparato die statuta ad Rhacosium campum, ubi comitia regi creando haberi solent, caeteros principes nobilitatemque anteuenit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s4.placeName32,urn:cite:croala:loci.35009,urn:cite:croala:loci.ana.35009
35086,Pesto,estlocus1,"Locum ita uocant Pesto urbi proximum, quae quidem urbs e regione Budae in ripa Danubii sita est, ibique impedimenta imagine quadam ualli ex carris caeteroque uehiculorum genere facta, ut fert Iazigum consuetudo, communiuit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s5.placeName4,urn:cite:croala:loci.35086,urn:cite:croala:loci.ana.35086
35123,Budae,estlocus1,"Locum ita uocant Pesto urbi proximum, quae quidem urbs e regione Budae in ripa Danubii sita est, ibique impedimenta imagine quadam ualli ex carris caeteroque uehiculorum genere facta, ut fert Iazigum consuetudo, communiuit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s5.placeName12,urn:cite:croala:loci.35123,urn:cite:croala:loci.ana.35123
35136,Danubii,estlocus1,"Locum ita uocant Pesto urbi proximum, quae quidem urbs e regione Budae in ripa Danubii sita est, ibique impedimenta imagine quadam ualli ex carris caeteroque uehiculorum genere facta, ut fert Iazigum consuetudo, communiuit.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p1.s5.placeName15,urn:cite:croala:loci.35136,urn:cite:croala:loci.ana.35136
35345,Hungarorum,estlocus4,"Regnum Hungarorum, quod Danubius, amnium Europae fere maximus, intersecat, latissime patet: qua id septemtrionem spectat, Boemorum ac Polonorum regnis terminatur, ad austrum mari Adriatico adiacet, ad occasum conterminos habet Noricos.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s1.placeName2,urn:cite:croala:loci.35345,urn:cite:croala:loci.ana.35345
35358,Danubius,estlocus1,"Regnum Hungarorum, quod Danubius, amnium Europae fere maximus, intersecat, latissime patet: qua id septemtrionem spectat, Boemorum ac Polonorum regnis terminatur, ad austrum mari Adriatico adiacet, ad occasum conterminos habet Noricos.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s1.placeName4,urn:cite:croala:loci.35358,urn:cite:croala:loci.ana.35358
35371,Europae,estlocus1,"Regnum Hungarorum, quod Danubius, amnium Europae fere maximus, intersecat, latissime patet: qua id septemtrionem spectat, Boemorum ac Polonorum regnis terminatur, ad austrum mari Adriatico adiacet, ad occasum conterminos habet Noricos.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s1.placeName6,urn:cite:croala:loci.35371,urn:cite:croala:loci.ana.35371
35428,Boemorum,estlocus4,"Regnum Hungarorum, quod Danubius, amnium Europae fere maximus, intersecat, latissime patet: qua id septemtrionem spectat, Boemorum ac Polonorum regnis terminatur, ad austrum mari Adriatico adiacet, ad occasum conterminos habet Noricos.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s1.placeName16,urn:cite:croala:loci.35428,urn:cite:croala:loci.ana.35428
35437,Polonorum,estlocus4,"Regnum Hungarorum, quod Danubius, amnium Europae fere maximus, intersecat, latissime patet: qua id septemtrionem spectat, Boemorum ac Polonorum regnis terminatur, ad austrum mari Adriatico adiacet, ad occasum conterminos habet Noricos.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s1.placeName18,urn:cite:croala:loci.35437,urn:cite:croala:loci.ana.35437
35466,Adriatico,estlocus1,"Regnum Hungarorum, quod Danubius, amnium Europae fere maximus, intersecat, latissime patet: qua id septemtrionem spectat, Boemorum ac Polonorum regnis terminatur, ad austrum mari Adriatico adiacet, ad occasum conterminos habet Noricos.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s1.placeName24,urn:cite:croala:loci.35466,urn:cite:croala:loci.ana.35466
35495,Noricos,estlocus3,"Regnum Hungarorum, quod Danubius, amnium Europae fere maximus, intersecat, latissime patet: qua id septemtrionem spectat, Boemorum ac Polonorum regnis terminatur, ad austrum mari Adriatico adiacet, ad occasum conterminos habet Noricos.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s1.placeName30,urn:cite:croala:loci.35495,urn:cite:croala:loci.ana.35495
35532,Istro,estlocus1,"Qua in orientem uergit, partim Istro, partim mari Euxino clauditur; nam utrique Getae, quorum alteri Moldouii, alteri Valachi nunc appellantur, in ditione Hungarica semper fuerunt, quamquam hoc tempore Valachi ad auertendas Turcarum incursiones regi Turcarum tributum pendunt, magisque in parte quam in ditione Hungarorum sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s2.placeName6,urn:cite:croala:loci.35532,urn:cite:croala:loci.ana.35532
35549,Euxino,estlocus1,"Qua in orientem uergit, partim Istro, partim mari Euxino clauditur; nam utrique Getae, quorum alteri Moldouii, alteri Valachi nunc appellantur, in ditione Hungarica semper fuerunt, quamquam hoc tempore Valachi ad auertendas Turcarum incursiones regi Turcarum tributum pendunt, magisque in parte quam in ditione Hungarorum sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s2.placeName9,urn:cite:croala:loci.35549,urn:cite:croala:loci.ana.35549
35570,Getae,estlocus3,"Qua in orientem uergit, partim Istro, partim mari Euxino clauditur; nam utrique Getae, quorum alteri Moldouii, alteri Valachi nunc appellantur, in ditione Hungarica semper fuerunt, quamquam hoc tempore Valachi ad auertendas Turcarum incursiones regi Turcarum tributum pendunt, magisque in parte quam in ditione Hungarorum sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s2.placeName13,urn:cite:croala:loci.35570,urn:cite:croala:loci.ana.35570
35587,Moldouii,estlocus3,"Qua in orientem uergit, partim Istro, partim mari Euxino clauditur; nam utrique Getae, quorum alteri Moldouii, alteri Valachi nunc appellantur, in ditione Hungarica semper fuerunt, quamquam hoc tempore Valachi ad auertendas Turcarum incursiones regi Turcarum tributum pendunt, magisque in parte quam in ditione Hungarorum sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s2.placeName16,urn:cite:croala:loci.35587,urn:cite:croala:loci.ana.35587
35600,Valachi,estlocus3,"Qua in orientem uergit, partim Istro, partim mari Euxino clauditur; nam utrique Getae, quorum alteri Moldouii, alteri Valachi nunc appellantur, in ditione Hungarica semper fuerunt, quamquam hoc tempore Valachi ad auertendas Turcarum incursiones regi Turcarum tributum pendunt, magisque in parte quam in ditione Hungarorum sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s2.placeName18,urn:cite:croala:loci.35600,urn:cite:croala:loci.ana.35600
35654,Valachi,estlocus3,"Qua in orientem uergit, partim Istro, partim mari Euxino clauditur; nam utrique Getae, quorum alteri Moldouii, alteri Valachi nunc appellantur, in ditione Hungarica semper fuerunt, quamquam hoc tempore Valachi ad auertendas Turcarum incursiones regi Turcarum tributum pendunt, magisque in parte quam in ditione Hungarorum sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s2.placeName29,urn:cite:croala:loci.35654,urn:cite:croala:loci.ana.35654
36023,litore,estlocus2,"A litore Dalmatico, quod mari Adriatico abluitur, ad Drauum amnem gentes Illyricae sunt, quas Hungari partim Choruatos, partim Sclauenos ac Rhaxianos dicunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s6.w2,urn:cite:croala:loci.36023,urn:cite:croala:loci.ana.36023
36028,Dalmatico,estlocus2,"A litore Dalmatico, quod mari Adriatico abluitur, ad Drauum amnem gentes Illyricae sunt, quas Hungari partim Choruatos, partim Sclauenos ac Rhaxianos dicunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s6.placeName3,urn:cite:croala:loci.36028,urn:cite:croala:loci.ana.36028
36045,Adriatico,estlocus1,"A litore Dalmatico, quod mari Adriatico abluitur, ad Drauum amnem gentes Illyricae sunt, quas Hungari partim Choruatos, partim Sclauenos ac Rhaxianos dicunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s6.placeName6,urn:cite:croala:loci.36045,urn:cite:croala:loci.ana.36045
36062,Drauum,estlocus1,"A litore Dalmatico, quod mari Adriatico abluitur, ad Drauum amnem gentes Illyricae sunt, quas Hungari partim Choruatos, partim Sclauenos ac Rhaxianos dicunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s6.placeName9,urn:cite:croala:loci.36062,urn:cite:croala:loci.ana.36062
36075,Illyricae,estlocus3,"A litore Dalmatico, quod mari Adriatico abluitur, ad Drauum amnem gentes Illyricae sunt, quas Hungari partim Choruatos, partim Sclauenos ac Rhaxianos dicunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s6.placeName12,urn:cite:croala:loci.36075,urn:cite:croala:loci.ana.36075
36101,Choruatos,estlocus3,"A litore Dalmatico, quod mari Adriatico abluitur, ad Drauum amnem gentes Illyricae sunt, quas Hungari partim Choruatos, partim Sclauenos ac Rhaxianos dicunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s6.placeName17,urn:cite:croala:loci.36101,urn:cite:croala:loci.ana.36101
36114,Sclauenos,estlocus3,"A litore Dalmatico, quod mari Adriatico abluitur, ad Drauum amnem gentes Illyricae sunt, quas Hungari partim Choruatos, partim Sclauenos ac Rhaxianos dicunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s6.placeName19,urn:cite:croala:loci.36114,urn:cite:croala:loci.ana.36114
36123,Rhaxianos,estlocus3,"A litore Dalmatico, quod mari Adriatico abluitur, ad Drauum amnem gentes Illyricae sunt, quas Hungari partim Choruatos, partim Sclauenos ac Rhaxianos dicunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s6.placeName21,urn:cite:croala:loci.36123,urn:cite:croala:loci.ana.36123
36144,Drauo,estlocus1,"A Drauo Hungaricus incipit sermo, quo omnes etiam Transistrani praeter Gothos, quos Boemi Slauenos nuncupant utuntur.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s7.placeName2,urn:cite:croala:loci.36144,urn:cite:croala:loci.ana.36144
36178,Transistrani,estlocus3,"A Drauo Hungaricus incipit sermo, quo omnes etiam Transistrani praeter Gothos, quos Boemi Slauenos nuncupant utuntur.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s7.placeName9,urn:cite:croala:loci.36178,urn:cite:croala:loci.ana.36178
36285,Hungaricas,estlocus2,"Sed et Alemani Hungaricas incolunt urbes, quippe qui soli in omnibus Transistranis regionibus opifices ac mercatores sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s9.placeName4,urn:cite:croala:loci.36285,urn:cite:croala:loci.ana.36285
36294,urbes,estlocus2,"Sed et Alemani Hungaricas incolunt urbes, quippe qui soli in omnibus Transistranis regionibus opifices ac mercatores sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s9.w6,urn:cite:croala:loci.36294,urn:cite:croala:loci.ana.36294
36323,Transistranis,estlocus2,"Sed et Alemani Hungaricas incolunt urbes, quippe qui soli in omnibus Transistranis regionibus opifices ac mercatores sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s9.placeName12,urn:cite:croala:loci.36323,urn:cite:croala:loci.ana.36323
36328,regionibus,estlocus2,"Sed et Alemani Hungaricas incolunt urbes, quippe qui soli in omnibus Transistranis regionibus opifices ac mercatores sunt.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p2.s9.w13,urn:cite:croala:loci.36328,urn:cite:croala:loci.ana.36328
36572,Romanis,estlocus3,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.placeName8,urn:cite:croala:loci.36572,urn:cite:croala:loci.ana.36572
36589,Hyperboreis,estlocus2,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.placeName11,urn:cite:croala:loci.36589,urn:cite:croala:loci.ana.36589
36594,montibus,estlocus2,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.w12,urn:cite:croala:loci.36594,urn:cite:croala:loci.ana.36594
36639,Thracia,estlocus1,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.placeName22,urn:cite:croala:loci.36639,urn:cite:croala:loci.ana.36639
36648,utraque,estlocus2,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.w23,urn:cite:croala:loci.36648,urn:cite:croala:loci.ana.36648
36653,Moesia,estlocus2,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.placeName24,urn:cite:croala:loci.36653,urn:cite:croala:loci.ana.36653
36662,Macedonia,estlocus1,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.placeName25,urn:cite:croala:loci.36662,urn:cite:croala:loci.ana.36662
36679,Hyllirico,estlocus1,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.placeName29,urn:cite:croala:loci.36679,urn:cite:croala:loci.ana.36679
36692,Pannoniis,estlocus1,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.placeName31,urn:cite:croala:loci.36692,urn:cite:croala:loci.ana.36692
36709,Transistranis,estlocus2,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.placeName35,urn:cite:croala:loci.36709,urn:cite:croala:loci.ana.36709
36714,regionibus,estlocus2,"Sed et memoriae proditum est Hunnos, Valente Romanis imperante, ab Hyperboreis montibus duce Atthila et Belda eius fratre digressos, peruastata prius Thracia, utraque Moesia, Macedonia et toto prope Hyllirico, in Pannoniis et his finitimis Transistranis regionibus, pulsis inde Gothis, sedes posuisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s2.w36,urn:cite:croala:loci.36714,urn:cite:croala:loci.ana.36714
36773,Glacialis,estlocus2,"Quos tamen Vcri, Glacialis oceani accolae, aliquot post annis, Iustino Constantinopolitanum imperium obtinente, bello uictos sibi parere coegerunt, terreque ab se occupate de gentis appellatione nomen indidere.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s3.placeName4,urn:cite:croala:loci.36773,urn:cite:croala:loci.ana.36773
36778,oceani,estlocus2,"Quos tamen Vcri, Glacialis oceani accolae, aliquot post annis, Iustino Constantinopolitanum imperium obtinente, bello uictos sibi parere coegerunt, terreque ab se occupate de gentis appellatione nomen indidere.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s3.placeName5,urn:cite:croala:loci.36778,urn:cite:croala:loci.ana.36778
36811,Constantinopolitanum,estlocus4,"Quos tamen Vcri, Glacialis oceani accolae, aliquot post annis, Iustino Constantinopolitanum imperium obtinente, bello uictos sibi parere coegerunt, terreque ab se occupate de gentis appellatione nomen indidere.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s3.placeName11,urn:cite:croala:loci.36811,urn:cite:croala:loci.ana.36811
36990,Dalmatas,estlocus3,"Quapropter Hungari perinde ac alienae terrae inuasores a finitimis odio habentur, praesertim a Boemis Polonisque, qui quantum terrarum inter se et Dalmatas interiacet, id totum sibi ab Hungaris per iniuriam ereptum putant.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p3.s4.placeName22,urn:cite:croala:loci.36990,urn:cite:croala:loci.ana.36990
37326,Sarmatiae,estlocus2,"Etenim Rhaxolane linguae sono admoniti arbitrantur Raxanos, ipsos Sarmatiae Europeae incolas, Gothicae gentis esse auctores; rursus Sclauenos, Boemos ac Polonos Gothorum esse sobolem.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p4.s2.placeName9,urn:cite:croala:loci.37326,urn:cite:croala:loci.ana.37326
37331,Europeae,estlocus2,"Etenim Rhaxolane linguae sono admoniti arbitrantur Raxanos, ipsos Sarmatiae Europeae incolas, Gothicae gentis esse auctores; rursus Sclauenos, Boemos ac Polonos Gothorum esse sobolem.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p4.s2.placeName10,urn:cite:croala:loci.37331,urn:cite:croala:loci.ana.37331
37450,Rhaxanorum,estlocus2,"Neque enim credibile esse putant ullam Illyricae nationis gentem in Rhaxanorum regiones, coeli intemperie ac perpetuo damnatas frigore, unquam penetrasse, sed potius Raxanos ipsos abundante domi multitudine (et est terra illa sicut pecorum, ita et hominum admodum ferax) tristes cultu patrie sedes mitiori plaga permutasse, atque ita partim septentrionem uersus profectos Vistulaque amne transmisso usque ad Albim peruenisse, ac regna Boemorum Polonorumque condidisse, partim ad austrum concessisse, pulsisque Dacis non solum Transistranas regiones, quas postea illis Hungari eripuerunt, sed totum etiam Illyricum occupasse, suumque nomen regioni indidisse.",urn:cts:croala:tubero.commentarii.croala-loci:body1.div1.div6.p4.s3.placeName11,urn:cite:croala:loci.37450,urn:cite:croala:loci.ana.37450
